alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.05,79,0,0,0,0,0.0,0.0,0.0,0,betting
0.1,79,0,0,0,0,0.0,0.0,0.0,0,betting
0.15,79,0,0,0,0,0.0,0.0,0.0,0,betting
0.2,79,0,0,0,0,0.0,0.0,0.0,0,betting
0.05,79,0,0,0,0,0.0,0.0,0.0,0,binary
0.1,79,0,0,0,0,0.0,0.0,0.0,0,binary
0.15,79,0,0,0,0,0.0,0.0,0.0,0,binary
0.2,79,0,0,0,0,0.0,0.0,0.0,0,binary
0.05,79,0,0,0,0,0.0,0.0,0.0,1,betting
0.1,79,0,0,0,0,0.0,0.0,0.0,1,betting
0.15,79,0,0,0,0,0.0,0.0,0.0,1,betting
0.2,79,0,0,0,0,0.0,0.0,0.0,1,betting
0.05,79,0,0,0,0,0.0,0.0,0.0,1,binary
0.1,79,0,0,0,0,0.0,0.0,0.0,1,binary
0.15,79,0,0,0,0,0.0,0.0,0.0,1,binary
0.2,79,0,0,0,0,0.0,0.0,0.0,1,binary
0.05,79,0,0,0,0,0.0,0.0,0.0,2,betting
0.1,79,0,0,0,0,0.0,0.0,0.0,2,betting
0.15,79,0,0,0,0,0.0,0.0,0.0,2,betting
0.2,79,0,0,0,0,0.0,0.0,0.0,2,betting
0.05,79,0,0,0,0,0.0,0.0,0.0,2,binary
0.1,79,0,0,0,0,0.0,0.0,0.0,2,binary
0.15,79,0,0,0,0,0.0,0.0,0.0,2,binary
0.2,79,0,0,0,0,0.0,0.0,0.0,2,binary
0.05,79,0,0,0,0,0.0,0.0,0.0,3,betting
0.1,79,0,0,0,0,0.0,0.0,0.0,3,betting
0.15,79,0,0,0,0,0.0,0.0,0.0,3,betting
0.2,79,0,0,0,0,0.0,0.0,0.0,3,betting
0.05,79,0,0,0,0,0.0,0.0,0.0,3,binary
0.1,79,0,0,0,0,0.0,0.0,0.0,3,binary
0.15,79,0,0,0,0,0.0,0.0,0.0,3,binary
0.2,79,0,0,0,0,0.0,0.0,0.0,3,binary
0.05,79,0,0,0,0,0.0,0.0,0.0,4,betting
0.1,79,0,0,0,0,0.0,0.0,0.0,4,betting
0.15,79,0,0,0,0,0.0,0.0,0.0,4,betting
0.2,79,0,0,0,0,0.0,0.0,0.0,4,betting
0.05,79,0,0,0,0,0.0,0.0,0.0,4,binary
0.1,79,0,0,0,0,0.0,0.0,0.0,4,binary
0.15,79,0,0,0,0,0.0,0.0,0.0,4,binary
0.2,79,0,0,0,0,0.0,0.0,0.0,4,binary
