alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,52,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.05,9,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.05,18,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.1,52,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.1,9,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.1,18,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.15,52,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.15,9,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.15,18,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.2,52,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.2,9,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.2,18,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.05,47,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.05,10,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.05,22,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,47,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.1,10,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.1,22,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.15,47,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.15,10,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.15,22,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.2,47,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.2,10,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.2,22,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.05,50,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.05,11,0,0,0,0,0.0,0.0,0.0,2,betting,K<=5
0.05,18,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.1,50,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.1,11,0,0,0,0,0.0,0.0,0.0,2,betting,K<=5
0.1,18,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.15,50,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.15,11,0,0,0,0,0.0,0.0,0.0,2,betting,K<=5
0.15,18,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.2,50,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.2,11,0,0,0,0,0.0,0.0,0.0,2,betting,K<=5
0.2,18,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.05,49,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.05,9,0,0,0,0,0.0,0.0,0.0,3,betting,K<=5
0.05,21,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,49,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.1,9,0,0,0,0,0.0,0.0,0.0,3,betting,K<=5
0.1,21,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.15,49,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.15,9,0,0,0,0,0.0,0.0,0.0,3,betting,K<=5
0.15,21,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.2,49,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.2,9,0,0,0,0,0.0,0.0,0.0,3,betting,K<=5
0.2,21,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.05,45,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.05,11,0,0,0,0,0.0,0.0,0.0,4,betting,K<=5
0.05,23,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.1,45,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.1,11,0,0,0,0,0.0,0.0,0.0,4,betting,K<=5
0.1,23,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.15,45,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.15,11,0,0,0,0,0.0,0.0,0.0,4,betting,K<=5
0.15,23,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.2,45,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.2,11,0,0,0,0,0.0,0.0,0.0,4,betting,K<=5
0.2,23,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
