method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
scoregate_pooled_emp,0.05,11.130801266849808,0.10032013167991563,0.025591839038404486,0.008354160032335321,0.015354021509413313,0.015354021509413313
scoregate_pooled_emp,0.1,12.11176027017152,0.10287567474438661,0.027429647104590914,0.008507780521966353,0.029004635994743486,0.029004635994743486
scoregate_pooled_emp,0.15,14.391517969751638,0.14381088504020564,0.030671232637783378,0.012394547089592759,0.06490879241776923,0.06490879241776923
scoregate_pooled_emp,0.2,16.749234075182756,0.1453131384921259,0.03416300911976949,0.017136228068067916,0.08484900993642935,0.08484900993642935
