alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.05,537,121,170,8,162,0.047058823529411764,0.22657342657342658,0.00962135319677219,0.3,5785.0,0,betting
0.1,537,143,230,19,211,0.08260869565217391,0.2951048951048951,0.01610800744878957,0.3,5785.0,0,betting
0.15,537,170,307,50,257,0.16286644951140064,0.3594405594405594,0.04047692944340989,0.3,5785.0,0,betting
0.2,537,171,320,56,264,0.175,0.36923076923076925,0.0414409457705547,0.3,5785.0,0,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.3,5785.0,0,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.3,5785.0,0,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.3,5785.0,0,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.3,5785.0,0,binary
0.05,537,206,439,118,321,0.26879271070615035,0.4489510489510489,0.0847613538954321,0.3,,0,pvalue_bh
0.1,537,223,581,210,371,0.3614457831325301,0.5188811188811189,0.11063547963356844,0.3,,0,pvalue_bh
0.15,537,223,581,210,371,0.3614457831325301,0.5188811188811189,0.11063547963356844,0.3,,0,pvalue_bh
0.2,537,223,581,210,371,0.3614457831325301,0.5188811188811189,0.11063547963356844,0.3,,0,pvalue_bh
0.05,537,115,207,9,198,0.043478260869565216,0.3,0.010850880962612806,0.3,5088.0,1,betting
0.1,537,125,244,12,232,0.04918032786885246,0.3515151515151515,0.011377139310100204,0.3,5088.0,1,betting
0.15,537,156,340,49,291,0.14411764705882352,0.4409090909090909,0.041139850218062504,0.3,5088.0,1,betting
0.2,537,157,347,54,293,0.15561959654178675,0.44393939393939397,0.04155989474278213,0.3,5088.0,1,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0.3,5088.0,1,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0.3,5088.0,1,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0.3,5088.0,1,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0.3,5088.0,1,binary
0.05,537,209,508,140,368,0.2755905511811024,0.5575757575757576,0.11236897935950643,0.3,,1,pvalue_bh
0.1,537,210,513,141,372,0.27485380116959063,0.5636363636363636,0.11420231052244655,0.3,,1,pvalue_bh
0.15,537,210,513,141,372,0.27485380116959063,0.5636363636363636,0.11420231052244655,0.3,,1,pvalue_bh
0.2,537,210,513,141,372,0.27485380116959063,0.5636363636363636,0.11420231052244655,0.3,,1,pvalue_bh
0.05,537,115,167,14,153,0.08383233532934131,0.22767857142857142,0.018001241464928614,0.3,6084.0,2,betting
