seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
16,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
16,0.1,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
16,0.15,global,12,0.25,0.019823788546255508,0.010033444816053512,0,hist80_sm01_clip500
16,0.2,global,12,0.25,0.019823788546255508,0.010033444816053512,0,hist80_sm01_clip500
17,0.05,pertemplate,8,0.0,0.02040816326530612,0.0,1,hist80_sm01_clip500
17,0.1,pertemplate,10,0.0,0.025510204081632654,0.0,1,hist80_sm01_clip500
17,0.15,pertemplate,16,0.125,0.03571428571428571,0.005016722408026756,1,hist80_sm01_clip500
17,0.2,pertemplate,17,0.11764705882352941,0.03826530612244898,0.005016722408026756,1,hist80_sm01_clip500
17,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
17,0.1,global,1,1.0,0.0,0.0033444816053511705,0,hist80_sm01_clip500
17,0.15,global,1,1.0,0.0,0.0033444816053511705,0,hist80_sm01_clip500
17,0.2,global,7,0.5714285714285714,0.007653061224489796,0.013377926421404682,0,hist80_sm01_clip500
18,0.05,pertemplate,16,0.125,0.03723404255319149,0.006688963210702341,0,hist80_sm01_clip500
18,0.1,pertemplate,23,0.13043478260869565,0.05319148936170213,0.010033444816053512,0,hist80_sm01_clip500
18,0.15,pertemplate,25,0.2,0.05319148936170213,0.016722408026755852,0,hist80_sm01_clip500
18,0.2,pertemplate,28,0.17857142857142858,0.061170212765957445,0.016722408026755852,1,hist80_sm01_clip500
18,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
18,0.1,global,1,0.0,0.0026595744680851063,0.0,1,hist80_sm01_clip500
18,0.15,global,6,0.3333333333333333,0.010638297872340425,0.006688963210702341,0,hist80_sm01_clip500
18,0.2,global,6,0.3333333333333333,0.010638297872340425,0.006688963210702341,0,hist80_sm01_clip500
19,0.05,pertemplate,15,0.06666666666666667,0.02626641651031895,0.0033444816053511705,0,hist80_sm01_clip500
19,0.1,pertemplate,18,0.05555555555555555,0.03189493433395872,0.0033444816053511705,1,hist80_sm01_clip500
19,0.15,pertemplate,22,0.045454545454545456,0.039399624765478425,0.0033444816053511705,1,hist80_sm01_clip500
19,0.2,pertemplate,28,0.07142857142857142,0.04878048780487805,0.006688963210702341,1,hist80_sm01_clip500
19,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
19,0.1,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
19,0.15,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
19,0.2,global,6,0.0,0.01125703564727955,0.0,1,hist80_sm01_clip500
