seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
0,0.05,pertemplate,2,0.0,0.0045871559633027525,0.0,1,logreg_noclip
0,0.1,pertemplate,10,0.0,0.022935779816513763,0.0,1,logreg_noclip
0,0.15,pertemplate,16,0.0,0.03669724770642202,0.0,1,logreg_noclip
0,0.2,pertemplate,19,0.10526315789473684,0.0389908256880734,0.006688963210702341,1,logreg_noclip
0,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
0,0.1,global,0,0.0,0.0,0.0,1,logreg_noclip
0,0.15,global,8,0.25,0.013761467889908258,0.006688963210702341,0,logreg_noclip
0,0.2,global,8,0.25,0.013761467889908258,0.006688963210702341,0,logreg_noclip
1,0.05,pertemplate,2,0.0,0.004662004662004662,0.0,1,logreg_noclip
1,0.1,pertemplate,10,0.1,0.02097902097902098,0.0033444816053511705,1,logreg_noclip
1,0.15,pertemplate,17,0.058823529411764705,0.037296037296037296,0.0033444816053511705,1,logreg_noclip
1,0.2,pertemplate,20,0.15,0.039627039627039624,0.010033444816053512,1,logreg_noclip
1,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
1,0.1,global,1,1.0,0.0,0.0033444816053511705,0,logreg_noclip
1,0.15,global,8,0.375,0.011655011655011656,0.010033444816053512,0,logreg_noclip
1,0.2,global,8,0.375,0.011655011655011656,0.010033444816053512,0,logreg_noclip
2,0.05,pertemplate,3,0.0,0.008287292817679558,0.0,1,logreg_noclip
2,0.1,pertemplate,16,0.0,0.04419889502762431,0.0,1,logreg_noclip
2,0.15,pertemplate,19,0.0,0.052486187845303865,0.0,1,logreg_noclip
2,0.2,pertemplate,20,0.0,0.055248618784530384,0.0,1,logreg_noclip
2,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
2,0.1,global,0,0.0,0.0,0.0,1,logreg_noclip
2,0.15,global,0,0.0,0.0,0.0,1,logreg_noclip
2,0.2,global,9,0.1111111111111111,0.022099447513812154,0.0033444816053511705,1,logreg_noclip
3,0.05,pertemplate,5,0.0,0.015723270440251572,0.0,1,logreg_noclip
3,0.1,pertemplate,12,0.08333333333333333,0.03459119496855346,0.0033444816053511705,1,logreg_noclip
3,0.15,pertemplate,18,0.16666666666666666,0.04716981132075472,0.010033444816053512,0,logreg_noclip
3,0.2,pertemplate,23,0.13043478260869565,0.06289308176100629,0.010033444816053512,1,logreg_noclip
3,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
