seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
0,0.05,pertemplate,23,0.043478260869565216,0.05045871559633028,0.0033444816053511705,1,isotonic_noclip
0,0.1,pertemplate,30,0.06666666666666667,0.06422018348623854,0.006688963210702341,1,isotonic_noclip
0,0.15,pertemplate,31,0.06451612903225806,0.06651376146788991,0.006688963210702341,1,isotonic_noclip
0,0.2,pertemplate,33,0.12121212121212122,0.06651376146788991,0.013377926421404682,1,isotonic_noclip
0,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
0,0.1,global,0,0.0,0.0,0.0,1,isotonic_noclip
0,0.15,global,8,0.25,0.013761467889908258,0.006688963210702341,0,isotonic_noclip
0,0.2,global,8,0.25,0.013761467889908258,0.006688963210702341,0,isotonic_noclip
1,0.05,pertemplate,18,0.05555555555555555,0.039627039627039624,0.0033444816053511705,0,isotonic_noclip
1,0.1,pertemplate,30,0.06666666666666667,0.06526806526806526,0.006688963210702341,1,isotonic_noclip
1,0.15,pertemplate,37,0.05405405405405406,0.08158508158508158,0.006688963210702341,1,isotonic_noclip
1,0.2,pertemplate,43,0.11627906976744186,0.08857808857808858,0.016722408026755852,1,isotonic_noclip
1,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
1,0.1,global,1,1.0,0.0,0.0033444816053511705,0,isotonic_noclip
1,0.15,global,8,0.375,0.011655011655011656,0.010033444816053512,0,isotonic_noclip
1,0.2,global,8,0.375,0.011655011655011656,0.010033444816053512,0,isotonic_noclip
2,0.05,pertemplate,16,0.0,0.04419889502762431,0.0,1,isotonic_noclip
2,0.1,pertemplate,20,0.0,0.055248618784530384,0.0,1,isotonic_noclip
2,0.15,pertemplate,23,0.0,0.06353591160220995,0.0,1,isotonic_noclip
2,0.2,pertemplate,25,0.0,0.06906077348066299,0.0,1,isotonic_noclip
2,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
2,0.1,global,0,0.0,0.0,0.0,1,isotonic_noclip
2,0.15,global,0,0.0,0.0,0.0,1,isotonic_noclip
2,0.2,global,9,0.1111111111111111,0.022099447513812154,0.0033444816053511705,1,isotonic_noclip
3,0.05,pertemplate,30,0.1,0.08490566037735849,0.010033444816053512,0,isotonic_noclip
3,0.1,pertemplate,34,0.11764705882352941,0.09433962264150944,0.013377926421404682,0,isotonic_noclip
3,0.15,pertemplate,38,0.15789473684210525,0.10062893081761007,0.020066889632107024,0,isotonic_noclip
3,0.2,pertemplate,39,0.15384615384615385,0.10377358490566038,0.020066889632107024,1,isotonic_noclip
3,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
3,0.1,global,1,1.0,0.0,0.0033444816053511705,0,isotonic_noclip
3,0.15,global,1,1.0,0.0,0.0033444816053511705,0,isotonic_noclip
3,0.2,global,10,0.5,0.015723270440251572,0.016722408026755852,0,isotonic_noclip
4,0.05,pertemplate,20,0.05,0.04611650485436893,0.0033444816053511705,1,isotonic_noclip
4,0.1,pertemplate,24,0.08333333333333333,0.05339805825242718,0.006688963210702341,1,isotonic_noclip
4,0.15,pertemplate,27,0.1111111111111111,0.05825242718446602,0.010033444816053512,1,isotonic_noclip
4,0.2,pertemplate,33,0.15151515151515152,0.06796116504854369,0.016722408026755852,1,isotonic_noclip
4,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
4,0.1,global,1,1.0,0.0,0.0033444816053511705,0,isotonic_noclip
4,0.15,global,12,0.3333333333333333,0.019417475728155338,0.013377926421404682,0,isotonic_noclip
4,0.2,global,12,0.3333333333333333,0.019417475728155338,0.013377926421404682,0,isotonic_noclip
5,0.05,pertemplate,10,0.0,0.026525198938992044,0.0,1,isotonic_noclip
5,0.1,pertemplate,11,0.0,0.029177718832891247,0.0,1,isotonic_noclip
5,0.15,pertemplate,15,0.0,0.03978779840848806,0.0,1,isotonic_noclip
5,0.2,pertemplate,19,0.0,0.050397877984084884,0.0,1,isotonic_noclip
5,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
5,0.1,global,0,0.0,0.0,0.0,1,isotonic_noclip
5,0.15,global,4,0.25,0.007957559681697613,0.0033444816053511705,0,isotonic_noclip
5,0.2,global,4,0.25,0.007957559681697613,0.0033444816053511705,0,isotonic_noclip
6,0.05,pertemplate,17,0.0,0.04047619047619048,0.0,1,isotonic_noclip
6,0.1,pertemplate,18,0.0,0.04285714285714286,0.0,1,isotonic_noclip
6,0.15,pertemplate,21,0.0,0.05,0.0,1,isotonic_noclip
6,0.2,pertemplate,21,0.0,0.05,0.0,1,isotonic_noclip
6,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
6,0.1,global,1,0.0,0.002380952380952381,0.0,1,isotonic_noclip
6,0.15,global,1,0.0,0.002380952380952381,0.0,1,isotonic_noclip
6,0.2,global,7,0.0,0.016666666666666666,0.0,1,isotonic_noclip
7,0.05,pertemplate,18,0.1111111111111111,0.034482758620689655,0.006688963210702341,0,isotonic_noclip
7,0.1,pertemplate,24,0.125,0.04525862068965517,0.010033444816053512,0,isotonic_noclip
7,0.15,pertemplate,30,0.1,0.05818965517241379,0.010033444816053512,1,isotonic_noclip
7,0.2,pertemplate,30,0.1,0.05818965517241379,0.010033444816053512,1,isotonic_noclip
7,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
7,0.1,global,1,0.0,0.0021551724137931034,0.0,1,isotonic_noclip
7,0.15,global,5,0.0,0.010775862068965518,0.0,1,isotonic_noclip
7,0.2,global,5,0.0,0.010775862068965518,0.0,1,isotonic_noclip
8,0.05,pertemplate,22,0.045454545454545456,0.043121149897330596,0.0033444816053511705,1,isotonic_noclip
8,0.1,pertemplate,25,0.04,0.049281314168377825,0.0033444816053511705,1,isotonic_noclip
8,0.15,pertemplate,29,0.06896551724137931,0.055441478439425054,0.006688963210702341,1,isotonic_noclip
8,0.2,pertemplate,30,0.06666666666666667,0.057494866529774126,0.006688963210702341,1,isotonic_noclip
8,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
8,0.1,global,0,0.0,0.0,0.0,1,isotonic_noclip
8,0.15,global,0,0.0,0.0,0.0,1,isotonic_noclip
8,0.2,global,11,0.09090909090909091,0.02053388090349076,0.0033444816053511705,1,isotonic_noclip
9,0.05,pertemplate,22,0.09090909090909091,0.05509641873278237,0.006688963210702341,0,isotonic_noclip
9,0.1,pertemplate,24,0.08333333333333333,0.06060606060606061,0.006688963210702341,1,isotonic_noclip
9,0.15,pertemplate,27,0.07407407407407407,0.06887052341597796,0.006688963210702341,1,isotonic_noclip
9,0.2,pertemplate,27,0.07407407407407407,0.06887052341597796,0.006688963210702341,1,isotonic_noclip
9,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
9,0.1,global,0,0.0,0.0,0.0,1,isotonic_noclip
9,0.15,global,7,0.42857142857142855,0.011019283746556474,0.010033444816053512,0,isotonic_noclip
9,0.2,global,7,0.42857142857142855,0.011019283746556474,0.010033444816053512,0,isotonic_noclip
10,0.05,pertemplate,24,0.0,0.07430340557275542,0.0,1,isotonic_noclip
10,0.1,pertemplate,28,0.0,0.08668730650154799,0.0,1,isotonic_noclip
10,0.15,pertemplate,34,0.029411764705882353,0.1021671826625387,0.0033444816053511705,1,isotonic_noclip
10,0.2,pertemplate,36,0.05555555555555555,0.10526315789473684,0.006688963210702341,1,isotonic_noclip
10,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
10,0.1,global,1,0.0,0.0030959752321981426,0.0,1,isotonic_noclip
10,0.15,global,1,0.0,0.0030959752321981426,0.0,1,isotonic_noclip
10,0.2,global,11,0.18181818181818182,0.02786377708978328,0.006688963210702341,1,isotonic_noclip
11,0.05,pertemplate,16,0.0,0.0427807486631016,0.0,1,isotonic_noclip
11,0.1,pertemplate,19,0.0,0.05080213903743316,0.0,1,isotonic_noclip
11,0.15,pertemplate,23,0.043478260869565216,0.058823529411764705,0.0033444816053511705,1,isotonic_noclip
11,0.2,pertemplate,24,0.041666666666666664,0.06149732620320856,0.0033444816053511705,1,isotonic_noclip
11,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
11,0.1,global,0,0.0,0.0,0.0,1,isotonic_noclip
11,0.15,global,4,0.0,0.0106951871657754,0.0,1,isotonic_noclip
11,0.2,global,4,0.0,0.0106951871657754,0.0,1,isotonic_noclip
12,0.05,pertemplate,36,0.08333333333333333,0.09792284866468842,0.010033444816053512,0,isotonic_noclip
12,0.1,pertemplate,42,0.07142857142857142,0.11572700296735905,0.010033444816053512,1,isotonic_noclip
12,0.15,pertemplate,44,0.06818181818181818,0.12166172106824925,0.010033444816053512,1,isotonic_noclip
12,0.2,pertemplate,46,0.06521739130434782,0.12759643916913946,0.010033444816053512,1,isotonic_noclip
12,0.05,global,0,0.0,0.0,0.0,1,isotonic_noclip
12,0.1,global,0,0.0,0.0,0.0,1,isotonic_noclip
12,0.15,global,0,0.0,0.0,0.0,1,isotonic_noclip
12,0.2,global,11,0.2727272727272727,0.02373887240356083,0.010033444816053512,0,isotonic_noclip
